,age,gender,technical affinity,management experience,preTrust,neuroticism,extraversion,openness,agreeableness,conscientiousness,pers_code,step_number1,proactivity1,helpRequest1,suggestionRequest1,duration1,difficulty1,points1,trust1,step_number2,proactivity2,helpRequest2,suggestionRequest2,duration2,difficulty2,points2,trust2,step_number3,proactivity3,helpRequest3,suggestionRequest3,duration3,difficulty3,points3,trust3,step_number4,proactivity4,helpRequest4,suggestionRequest4,duration4,difficulty4,points4,trust4,step_number5,proactivity5,helpRequest5,suggestionRequest5,duration5,difficulty5,points5,trust5,step_number6,proactivity6,helpRequest6,suggestionRequest6,duration6,difficulty6,points6,trust6,step_number7,proactivity7,helpRequest7,suggestionRequest7,duration7,difficulty7,points7,trust7,step_number8,proactivity8,helpRequest8,suggestionRequest8,duration8,difficulty8,points8,trust8,step_number9,proactivity9,helpRequest9,suggestionRequest9,duration9,difficulty9,points9,trust9,step_number10,proactivity10,helpRequest10,suggestionRequest10,duration10,difficulty10,points10,trust10,step_number11,proactivity11,helpRequest11,suggestionRequest11,duration11,difficulty11,points11,trust11,step_number12,proactivity12,helpRequest12,suggestionRequest12,duration12,difficulty12,points12,trust12,#duration,#points
10,20.0,female,3.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,010,1,none,0,0,40.0,2.0,10,4,2,none,0,0,66.0,2.0,10,2,3,intervention,0,0,39.0,2.0,10,2,4,intervention,0,0,33.0,3.0,10,2,5,intervention,0,0,41.0,4.0,10,2,6,intervention,0,0,30.0,3.0,30,2,7,none,0,0,41.0,3.0,20,4,8,none,0,1,33.0,3.0,20,5,9,none,0,1,42.0,2.0,30,5,10,none,0,1,45.0,3.0,10,5,11,intervention,0,0,28.0,2.0,10,2,12,intervention,0,0,22.0,3.0,20,2,460.0,190
11,45.0,male,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,001,1,none,0,1,49.0,4.0,10,3,2,none,0,1,49.0,2.0,10,3,3,intervention,0,0,40.0,3.0,10,2,4,intervention,0,0,53.0,2.0,10,2,5,intervention,0,0,33.0,5.0,10,2,6,intervention,0,0,37.0,2.0,30,2,7,none,0,1,32.0,4.0,20,4,8,none,0,1,21.0,2.0,20,4,9,none,0,0,31.0,3.0,20,3,10,none,0,1,31.0,2.0,10,3,11,intervention,0,0,45.0,3.0,10,2,12,intervention,0,0,36.0,4.0,20,2,457.0,180
12,21.0,male,4.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,111,1,none,0,1,45.0,3.0,10,4,2,none,0,1,24.0,2.0,10,4,3,intervention,0,0,56.0,1.0,10,2,4,intervention,0,0,40.0,3.0,10,2,5,intervention,0,0,38.0,3.0,10,2,6,intervention,0,0,26.0,2.0,30,4,7,none,0,0,29.0,2.0,10,4,8,intervention,0,0,25.0,3.0,10,4,9,intervention,0,0,54.0,3.0,30,2,10,none,0,0,26.0,3.0,10,4,11,intervention,0,0,29.0,3.0,10,4,12,intervention,0,0,21.0,2.0,20,4,413.0,170
13,36.0,male,3.0,3.0,4.0,3.0,2.0,4.0,3.0,5.0,010,1,none,0,1,40.0,4.0,10,4,2,none,0,0,30.0,3.0,10,3,3,intervention,0,0,30.0,4.0,10,4,4,intervention,0,0,63.0,3.0,10,4,5,intervention,0,0,45.0,3.0,10,4,6,intervention,0,0,50.0,2.0,20,2,7,none,0,1,23.0,3.0,20,4,8,none,0,1,23.0,1.0,20,4,9,none,0,0,50.0,2.0,10,3,10,intervention,0,0,30.0,4.0,10,4,11,intervention,0,0,28.0,2.0,10,2,12,intervention,0,0,41.0,4.0,20,4,453.0,160
14,42.0,male,4.0,3.0,4.0,1.0,3.0,4.0,3.0,3.0,011,1,none,0,1,55.0,2.0,10,4,2,none,0,0,45.0,3.0,0,2,3,intervention,0,0,37.0,2.0,10,2,4,intervention,0,0,29.0,3.0,10,2,5,intervention,0,0,33.0,3.0,10,2,6,intervention,0,0,24.0,2.0,20,2,7,none,0,1,27.0,3.0,20,4,8,none,0,1,38.0,4.0,10,4,9,intervention,0,0,42.0,3.0,40,4,10,none,0,1,27.0,3.0,20,4,11,intervention,0,0,25.0,3.0,10,2,12,intervention,0,0,29.0,3.0,20,4,411.0,180
15,48.0,male,5.0,3.0,3.0,4.0,5.0,2.0,4.0,5.0,001,1,none,0,0,65.0,1.0,10,4,2,none,0,0,46.0,3.0,10,3,3,intervention,0,0,44.0,3.0,10,3,4,intervention,0,0,47.0,2.0,10,4,5,intervention,0,0,41.0,1.0,10,4,6,intervention,0,0,43.0,3.0,30,4,7,none,0,0,32.0,2.0,0,3,8,intervention,0,0,37.0,4.0,20,4,9,none,0,1,28.0,2.0,0,3,10,intervention,0,0,37.0,3.0,10,4,11,intervention,0,0,32.0,3.0,10,4,12,intervention,0,0,28.0,2.0,20,4,480.0,140
16,20.0,male,3.0,2.0,4.0,2.0,3.0,3.0,3.0,5.0,010,1,none,0,0,51.0,3.0,10,4,2,none,0,1,22.0,4.0,0,3,3,intervention,0,0,57.0,1.0,10,2,4,intervention,0,0,21.0,2.0,10,2,5,intervention,0,0,45.0,4.0,10,2,6,intervention,0,0,39.0,3.0,30,2,7,none,0,1,86.0,3.0,20,2,8,intervention,0,0,30.0,2.0,20,2,9,none,0,1,23.0,5.0,30,4,10,none,0,1,46.0,2.0,10,2,11,intervention,0,0,31.0,3.0,10,2,12,intervention,0,0,25.0,2.0,10,2,476.0,170
17,33.0,male,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,011,1,none,0,1,64.0,2.0,10,4,2,none,0,0,83.0,3.0,0,2,3,intervention,0,0,45.0,3.0,10,2,4,intervention,0,0,73.0,4.0,10,2,5,intervention,0,0,23.0,3.0,10,2,6,intervention,0,0,45.0,3.0,20,4,7,none,0,1,38.0,3.0,30,4,8,none,0,0,45.0,4.0,20,4,9,intervention,0,0,32.0,2.0,30,4,10,none,0,1,25.0,2.0,10,4,11,intervention,0,0,28.0,1.0,10,2,12,intervention,0,0,25.0,3.0,20,4,526.0,180
18,31.0,female,4.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,001,1,none,0,0,32.0,2.0,10,3,2,none,0,0,76.0,3.0,10,2,3,intervention,0,0,35.0,2.0,10,2,4,intervention,0,0,22.0,2.0,10,2,5,intervention,0,0,47.0,4.0,10,2,6,intervention,0,0,29.0,3.0,20,2,7,none,0,1,42.0,1.0,20,2,8,none,1,1,52.0,2.0,20,2,9,intervention,0,0,21.0,3.0,40,2,10,none,0,0,29.0,4.0,0,2,11,intervention,0,0,39.0,3.0,10,2,12,intervention,0,0,28.0,3.0,20,2,452.0,180
19,42.0,male,5.0,3.0,3.0,2.0,4.0,5.0,3.0,4.0,001,1,none,0,0,75.0,2.0,10,3,2,none,1,0,32.0,1.0,10,2,3,intervention,0,0,48.0,3.0,10,3,4,intervention,1,0,52.0,4.0,10,2,5,intervention,0,0,23.0,4.0,10,2,6,intervention,0,0,52.0,3.0,30,4,7,none,0,1,26.0,4.0,20,4,8,none,0,1,31.0,4.0,10,4,9,intervention,0,0,21.0,3.0,30,4,10,none,0,1,34.0,3.0,10,4,11,intervention,0,0,23.0,2.0,10,3,12,intervention,0,0,32.0,4.0,20,4,449.0,180
20,20.0,male,3.0,2.0,3.0,2.0,3.0,5.0,3.0,3.0,000,1,none,0,1,82.0,2.0,10,2,2,none,0,1,38.0,3.0,10,2,3,intervention,0,0,30.0,2.0,10,2,4,intervention,0,0,56.0,3.0,10,2,5,intervention,0,0,31.0,2.0,10,2,6,intervention,0,0,42.0,3.0,20,2,7,none,0,1,26.0,3.0,20,2,8,none,0,1,37.0,3.0,10,2,9,intervention,0,0,48.0,4.0,30,2,10,none,0,1,28.0,5.0,20,2,11,none,0,0,60.0,3.0,0,2,12,intervention,0,0,22.0,1.0,20,2,500.0,170
21,37.0,male,3.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,010,1,none,0,1,53.0,2.0,10,3,2,none,1,0,28.0,2.0,10,2,3,intervention,0,0,22.0,2.0,10,2,4,intervention,0,0,35.0,2.0,10,2,5,intervention,0,0,31.0,2.0,10,2,6,intervention,0,0,32.0,3.0,20,2,7,none,0,1,83.0,3.0,20,2,8,intervention,0,0,36.0,3.0,20,2,9,none,0,1,46.0,2.0,40,4,10,none,0,0,20.0,1.0,10,2,11,intervention,0,0,28.0,3.0,10,2,12,intervention,0,0,21.0,1.0,20,2,435.0,190
22,58.0,male,4.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,011,1,none,0,1,20.0,2.0,10,3,2,none,0,1,23.0,3.0,10,4,3,intervention,0,0,28.0,2.0,10,3,4,intervention,0,0,66.0,2.0,10,2,5,intervention,0,0,27.0,2.0,10,2,6,intervention,0,0,35.0,3.0,20,3,7,none,0,1,35.0,1.0,20,4,8,none,0,0,21.0,3.0,10,3,9,intervention,0,0,59.0,2.0,40,4,10,none,0,1,23.0,3.0,10,4,11,intervention,0,0,27.0,3.0,10,3,12,intervention,0,0,38.0,3.0,20,4,402.0,180
23,35.0,female,5.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,111,1,none,0,0,67.0,1.0,10,5,2,none,0,1,25.0,4.0,10,5,3,intervention,0,0,22.0,2.0,10,4,4,intervention,0,0,75.0,4.0,10,5,5,intervention,0,0,39.0,2.0,10,4,6,intervention,0,0,55.0,1.0,20,4,7,none,0,0,35.0,2.0,30,4,8,none,0,1,46.0,2.0,10,5,9,intervention,0,0,46.0,3.0,40,4,10,none,0,1,21.0,3.0,10,5,11,intervention,0,0,20.0,2.0,10,5,12,intervention,0,0,21.0,3.0,20,4,472.0,190
24,27.0,male,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,011,1,none,0,0,26.0,2.0,10,4,2,none,0,1,46.0,2.0,10,4,3,intervention,0,0,34.0,3.0,10,2,4,intervention,0,0,24.0,3.0,10,2,5,intervention,0,0,30.0,2.0,10,2,6,intervention,0,0,41.0,3.0,20,4,7,none,0,1,30.0,2.0,30,4,8,none,0,1,69.0,3.0,20,4,9,intervention,0,0,33.0,2.0,40,4,10,none,0,1,27.0,5.0,10,4,11,intervention,0,0,22.0,2.0,10,4,12,intervention,0,0,30.0,4.0,20,4,412.0,200
25,37.0,male,5.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,001,1,none,0,1,60.0,5.0,10,4,2,none,0,1,34.0,2.0,10,4,3,intervention,0,0,58.0,1.0,10,2,4,intervention,0,0,33.0,3.0,10,2,5,intervention,0,0,35.0,2.0,10,2,6,intervention,0,0,33.0,4.0,30,2,7,none,0,1,36.0,3.0,10,4,8,intervention,0,0,32.0,2.0,20,4,9,none,0,1,30.0,3.0,40,4,10,none,0,1,20.0,3.0,10,4,11,intervention,0,0,23.0,3.0,10,4,12,intervention,0,0,25.0,2.0,20,4,419.0,190
26,29.0,male,4.0,2.0,3.0,2.0,1.0,4.0,2.0,3.0,001,1,none,0,0,31.0,2.0,10,3,2,none,0,0,29.0,4.0,10,3,3,intervention,0,0,37.0,3.0,10,2,4,intervention,0,0,54.0,2.0,10,2,5,intervention,1,0,36.0,2.0,10,2,6,intervention,0,0,37.0,5.0,30,2,7,none,0,1,30.0,2.0,10,2,8,intervention,0,0,31.0,2.0,20,2,9,none,0,1,30.0,3.0,40,2,10,none,0,1,23.0,4.0,10,2,11,intervention,0,0,33.0,2.0,10,2,12,intervention,0,0,44.0,3.0,20,2,415.0,190
27,25.0,male,3.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,110,1,none,1,1,31.0,2.0,10,2,2,none,0,1,30.0,4.0,10,4,3,intervention,0,0,44.0,1.0,10,2,4,intervention,0,0,79.0,2.0,10,2,5,intervention,0,0,55.0,2.0,10,2,6,intervention,0,0,36.0,2.0,20,2,7,none,0,0,36.0,3.0,20,2,8,none,0,0,28.0,3.0,0,2,9,intervention,0,0,57.0,3.0,40,2,10,none,0,1,28.0,4.0,10,2,11,intervention,0,0,36.0,2.0,10,2,12,intervention,0,0,33.0,3.0,20,2,493.0,170
28,31.0,male,4.0,3.0,1.0,5.0,2.0,4.0,5.0,4.0,001,1,none,0,0,63.0,2.0,10,3,2,none,0,0,47.0,3.0,10,3,3,intervention,0,0,35.0,3.0,10,3,4,intervention,0,0,43.0,4.0,10,2,5,intervention,0,0,28.0,2.0,10,3,6,intervention,0,0,22.0,4.0,30,3,7,none,0,0,29.0,3.0,10,3,8,intervention,0,0,31.0,4.0,20,3,9,none,0,1,21.0,4.0,40,3,10,none,0,1,30.0,3.0,10,3,11,intervention,0,0,37.0,1.0,10,3,12,intervention,0,0,28.0,1.0,20,2,414.0,190
29,32.0,male,4.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,101,1,none,0,0,53.0,3.0,10,3,2,none,0,1,42.0,2.0,10,2,3,intervention,0,0,61.0,3.0,10,2,4,intervention,0,0,88.0,3.0,10,2,5,intervention,0,0,32.0,2.0,10,2,6,intervention,0,0,38.0,3.0,30,2,7,none,0,1,41.0,2.0,30,4,8,none,0,1,38.0,2.0,20,4,9,none,0,0,42.0,1.0,10,2,10,intervention,0,0,36.0,3.0,10,2,11,intervention,0,0,33.0,3.0,10,2,12,intervention,0,0,33.0,3.0,20,2,537.0,180
30,37.0,male,4.0,2.0,3.0,1.0,4.0,4.0,4.0,4.0,001,1,none,0,0,70.0,1.0,10,3,2,none,0,0,72.0,3.0,10,2,3,intervention,0,0,65.0,2.0,10,2,4,intervention,0,0,55.0,2.0,10,2,5,intervention,0,0,37.0,2.0,10,2,6,intervention,0,0,46.0,3.0,30,2,7,none,0,0,26.0,4.0,10,3,8,intervention,0,0,34.0,1.0,20,2,9,none,0,1,26.0,2.0,40,4,10,none,0,1,28.0,3.0,10,2,11,intervention,0,0,41.0,4.0,10,2,12,intervention,0,0,29.0,3.0,20,2,529.0,190
31,42.0,male,3.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,010,1,none,0,1,42.0,1.0,10,3,2,none,0,0,51.0,2.0,0,3,3,intervention,0,0,46.0,3.0,10,2,4,intervention,0,0,42.0,2.0,10,2,5,intervention,0,0,40.0,2.0,10,2,6,intervention,0,0,53.0,3.0,20,2,7,none,0,1,21.0,3.0,20,4,8,none,0,0,23.0,4.0,0,3,9,intervention,0,0,35.0,2.0,40,4,10,none,0,0,36.0,4.0,10,3,11,intervention,0,0,28.0,2.0,10,2,12,intervention,0,0,39.0,3.0,20,4,456.0,160
32,30.0,female,3.0,5.0,3.0,3.0,3.0,3.0,2.0,4.0,100,1,none,1,1,22.0,1.0,10,3,2,none,0,0,35.0,3.0,10,3,3,intervention,0,0,56.0,2.0,10,2,4,intervention,0,0,32.0,2.0,10,2,5,intervention,0,0,27.0,3.0,10,2,6,intervention,0,0,34.0,4.0,20,2,7,none,0,1,36.0,4.0,20,4,8,none,0,0,39.0,4.0,0,2,9,intervention,0,0,35.0,3.0,40,4,10,none,0,1,46.0,3.0,0,2,11,intervention,0,0,21.0,2.0,10,2,12,intervention,0,0,27.0,2.0,10,2,410.0,150
33,26.0,male,5.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,011,1,none,0,0,25.0,2.0,10,3,2,none,0,0,40.0,3.0,0,3,3,intervention,0,0,46.0,2.0,10,2,4,intervention,0,0,45.0,3.0,10,2,5,intervention,0,0,26.0,3.0,10,4,6,intervention,0,0,34.0,4.0,20,4,7,none,0,0,26.0,3.0,10,4,8,intervention,0,0,45.0,4.0,20,4,9,intervention,0,0,27.0,3.0,40,4,10,none,0,1,22.0,4.0,20,4,11,intervention,0,0,30.0,1.0,10,4,12,intervention,0,0,30.0,2.0,20,4,396.0,180
34,44.0,female,4.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,111,1,none,0,0,128.0,2.0,10,5,2,none,0,0,31.0,2.0,10,4,3,intervention,0,0,32.0,1.0,10,2,4,intervention,1,0,66.0,3.0,10,2,5,intervention,0,0,38.0,3.0,10,2,6,intervention,0,0,27.0,2.0,20,4,7,none,0,0,32.0,2.0,20,4,8,none,0,0,39.0,2.0,0,3,9,intervention,0,0,23.0,2.0,20,4,10,none,0,0,40.0,3.0,10,4,11,intervention,0,0,39.0,2.0,10,2,12,intervention,0,0,21.0,2.0,20,4,516.0,150
35,43.0,male,3.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,000,1,none,0,0,157.0,2.0,10,3,2,none,1,1,60.0,3.0,0,2,3,intervention,0,0,47.0,3.0,10,2,4,intervention,0,0,25.0,3.0,10,2,5,intervention,0,0,33.0,2.0,10,2,6,intervention,0,0,35.0,2.0,20,3,7,none,0,1,62.0,1.0,20,2,8,intervention,0,0,29.0,2.0,20,2,9,none,0,1,23.0,1.0,40,2,10,none,0,1,23.0,2.0,10,3,11,intervention,0,0,40.0,2.0,10,2,12,intervention,0,0,27.0,1.0,20,2,561.0,180
36,23.0,female,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,001,1,none,0,1,45.0,3.0,10,3,2,none,0,0,57.0,3.0,0,3,3,intervention,0,0,29.0,3.0,10,2,4,intervention,0,0,69.0,4.0,10,2,5,intervention,0,0,26.0,1.0,10,2,6,intervention,0,0,63.0,3.0,30,2,7,none,0,0,30.0,3.0,20,3,8,none,0,1,26.0,4.0,0,3,9,intervention,0,0,42.0,2.0,30,4,10,none,0,0,32.0,3.0,10,3,11,intervention,0,0,45.0,3.0,10,2,12,intervention,0,0,34.0,2.0,10,2,498.0,150
37,56.0,male,4.0,4.0,3.0,1.0,3.0,3.0,3.0,2.0,101,1,none,0,1,53.0,2.0,10,3,2,none,1,0,41.0,1.0,10,2,3,intervention,0,0,32.0,2.0,10,2,4,intervention,0,0,35.0,3.0,10,2,5,intervention,0,0,43.0,3.0,10,2,6,intervention,0,0,40.0,3.0,30,2,7,none,0,1,69.0,2.0,10,2,8,intervention,0,0,24.0,3.0,20,2,9,none,0,1,23.0,3.0,40,2,10,none,0,1,29.0,2.0,10,2,11,intervention,0,0,50.0,1.0,10,2,12,intervention,0,0,20.0,3.0,20,2,459.0,190
38,33.0,female,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,101,1,none,0,0,21.0,3.0,10,4,2,none,0,1,28.0,2.0,10,3,3,intervention,0,0,58.0,4.0,10,4,4,intervention,0,0,34.0,5.0,10,4,5,intervention,0,0,50.0,3.0,10,2,6,intervention,0,0,34.0,4.0,20,4,7,none,0,1,35.0,3.0,30,4,8,none,0,1,44.0,3.0,20,4,9,none,0,1,27.0,2.0,40,4,10,none,0,1,24.0,2.0,10,4,11,intervention,0,0,26.0,3.0,10,4,12,intervention,0,0,41.0,3.0,20,4,422.0,200
39,40.0,male,4.0,2.0,3.0,4.0,3.0,5.0,4.0,3.0,001,1,none,0,1,54.0,1.0,10,3,2,none,0,1,21.0,1.0,10,3,3,intervention,0,0,44.0,3.0,10,2,4,intervention,0,0,23.0,3.0,10,3,5,intervention,1,0,56.0,1.0,10,2,6,intervention,0,0,41.0,3.0,20,2,7,none,0,0,42.0,4.0,20,3,8,none,0,0,47.0,3.0,20,3,9,intervention,0,0,33.0,3.0,30,4,10,none,0,1,24.0,4.0,10,4,11,intervention,0,0,41.0,3.0,10,2,12,intervention,0,0,34.0,1.0,10,2,460.0,170
40,31.0,female,3.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,010,1,none,0,1,20.0,2.0,10,3,2,none,1,1,24.0,2.0,10,2,3,intervention,0,0,25.0,2.0,10,2,4,intervention,0,0,23.0,2.0,10,2,5,intervention,0,0,22.0,3.0,10,2,6,intervention,0,0,31.0,2.0,20,2,7,none,0,0,40.0,4.0,10,2,8,intervention,0,0,28.0,2.0,20,2,9,none,0,1,64.0,3.0,30,4,10,none,1,1,34.0,2.0,10,2,11,intervention,0,0,38.0,1.0,10,2,12,intervention,0,0,38.0,3.0,20,2,387.0,170
41,31.0,male,5.0,2.0,3.0,5.0,3.0,4.0,5.0,3.0,001,1,none,1,0,87.0,1.0,10,2,2,none,0,1,47.0,2.0,0,2,3,intervention,0,0,27.0,4.0,10,2,4,intervention,0,0,31.0,4.0,10,2,5,intervention,0,0,25.0,3.0,10,4,6,intervention,0,0,46.0,2.0,20,4,7,none,0,1,25.0,2.0,20,4,8,none,0,1,36.0,4.0,10,4,9,intervention,0,0,25.0,3.0,30,4,10,none,0,0,28.0,2.0,10,4,11,intervention,0,0,26.0,4.0,10,4,12,intervention,0,0,27.0,3.0,20,4,430.0,160
